S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
1092.6,584.4,695.4,938.4,0.0,3604.2,183.0,293.0,113.6,162.8,0.0,657.2,445.2,28.8,13.8,22.2,85.8,674.6,1099433.6946745564,1015.5,1221.0,264.9714285714286,25.5,49.8
1314.9,756.5999999999999,738.6,927.6,0.0,3231.3,183.0,326.5,120.9,170.7,0.0,667.8,438.3,34.2,20.700000000000003,24.3,86.7,682.7846153846154,1041798.376331361,1121.25,1181.625,272.45714285714286,29.25,53.7
1537.2,928.8,781.8,916.8,0.0,2858.4,183.0,360.0,128.2,178.6,0.0,678.4,431.4,39.6,27.6,26.4,87.6,690.9692307692308,984163.0579881658,1227.0,1142.25,279.9428571428571,33.0,57.6
1759.5,1101.0,825.0,906.0,0.0,2485.5,183.0,393.5,135.5,186.5,0.0,689.0,424.5,45.0,34.5,28.5,88.5,699.1538461538462,926527.7396449705,1332.75,1102.875,287.42857142857144,36.75,61.5
1981.8000000000002,1273.1999999999998,868.2,895.2,0.0,2112.6000000000004,183.0,427.0,142.8,194.4,0.0,699.6,417.6,50.400000000000006,41.400000000000006,30.6,89.4,707.3384615384616,868892.4213017753,1438.5,1063.5,294.9142857142857,40.5,65.4
2204.1000000000004,1445.3999999999999,911.4000000000001,884.4,0.0,1739.7000000000003,183.0,460.5,150.1,202.3,0.0,710.2,410.7,55.800000000000004,48.300000000000004,32.7,90.3,715.5230769230769,811257.10295858,1544.25,1024.125,302.4,44.25,69.3
2426.4,1617.6,954.6,873.6,0.0,1366.8000000000002,183.0,494.0,157.4,210.2,0.0,720.8,403.8,61.2,55.2,34.8,91.2,723.7076923076924,753621.7846153846,1650.0,984.75,309.88571428571424,48.0,73.2
2648.7,1789.8,997.8,862.8,0.0,993.9000000000001,183.0,527.5,164.7,218.10000000000002,0.0,731.4,396.9,66.6,62.1,36.900000000000006,92.1,731.8923076923077,695986.4662721895,1755.75,945.375,317.37142857142857,51.75,77.1
2871.0,1962.0,1041.0,852.0,0.0,621.0,183.0,561.0,172.0,226.0,0.0,742.0,390.0,72.0,69.0,39.0,93.0,740.0769230769231,638351.1479289941,1861.5,906.0,324.85714285714283,55.5,81.0
2786.7,1980.0,1044.6,850.5,0.0,875.1,217.8,561.0,182.1,240.3,0.0,727.8,390.0,72.0,71.7,43.2,96.0,758.1461538461539,658035.6816568048,1818.6,974.925,331.2857142857143,57.6,83.85
