S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
48.0,7.05,56.4,73.65,50.4,399.75,17.65,52.95,115.8,44.45,82.85,42.75,52.55,2.7,23.7,49.95,15.75,80.32692307692308,24977.41834319527,47.709999999999994,47.519999999999996,189.36666666666667,23.025
59.625,10.575,58.725,87.975,55.35,437.625,22.1,75.92500000000001,123.075,52.05,101.65,50.625,67.575,2.925,23.175,52.8,15.0,92.52884615384616,29796.95739644971,58.715,56.205,209.42499999999998,23.475
71.25,14.1,61.05,102.3,60.3,475.5,26.55,98.9,130.35,59.65,120.45,58.5,82.6,3.15,22.65,55.65,14.25,104.73076923076923,34616.49644970415,69.72,64.88999999999999,229.48333333333332,23.925
82.875,17.625,63.375,116.625,65.25,513.375,31.0,121.875,137.625,67.25,139.25,66.375,97.625,3.375,22.125,58.5,13.5,116.93269230769229,39436.03550295859,80.725,73.57499999999999,249.54166666666666,24.375
94.5,21.15,65.7,130.95,70.2,551.25,35.45,144.85000000000002,144.9,74.85,158.05,74.25,112.65,3.6,21.6,61.35,12.75,129.1346153846154,44255.574556213025,91.73,82.25999999999999,269.59999999999997,24.825
106.125,24.675,68.025,145.27499999999998,75.15,589.125,39.900000000000006,167.82500000000002,152.175,82.44999999999999,176.85,82.125,127.675,3.825,21.075,64.2,12.0,141.33653846153845,49075.11360946746,102.735,90.945,289.6583333333333,25.275
117.75,28.2,70.35,159.6,80.1,627.0,44.35,190.8,159.45,90.05,195.65,90.0,142.7,4.05,20.55,67.05,11.25,153.53846153846152,53894.6526627219,113.74,99.63,309.71666666666664,25.725
129.375,31.724999999999998,72.675,173.92499999999998,85.05000000000001,664.875,48.800000000000004,213.775,166.72500000000002,97.64999999999999,214.45000000000002,97.875,157.725,4.275,20.025,69.9,10.5,165.7403846153846,58714.19171597634,124.74499999999999,108.315,329.775,26.175
141.0,35.25,75.0,188.25,90.0,702.75,53.25,236.75,174.0,105.25,233.25,105.75,172.75,4.5,19.5,72.75,9.75,177.94230769230768,63533.73076923078,135.75,117.0,349.8333333333333,26.625
166.5,50.625,78.9,195.675,92.7,741.225,57.975,239.85,184.925,135.9,255.0,119.575,192.4,4.275,20.25,74.475,11.55,193.1730769230769,69419.57218934913,150.905,127.635,372.84999999999997,27.6375
192.0,66.0,82.8,203.1,95.4,779.7,62.7,242.95,195.85,166.55,276.75,133.4,212.05,4.05,21.0,76.2,13.35,208.40384615384613,75305.41360946746,166.06,138.27,395.8666666666667,28.65
217.5,81.375,86.7,210.525,98.1,818.175,67.425,246.05,206.775,197.2,298.5,147.225,231.7,3.825,21.75,77.925,15.15,223.63461538461536,81191.25502958581,181.215,148.905,418.8833333333333,29.6625
243.0,96.75,90.6,217.95,100.8,856.65,72.15,249.15,217.7,227.85,320.25,161.05,251.35,3.6,22.5,79.65,16.95,238.8653846153846,87077.09644970416,196.37,159.54,441.9,30.675
268.5,112.125,94.5,225.375,103.5,895.125,76.875,252.25,228.625,258.5,342.0,174.875,271.0,3.375,23.25,81.375,18.75,254.09615384615384,92962.93786982249,211.525,170.175,464.91666666666663,31.6875
294.0,127.5,98.4,232.8,106.2,933.6,81.6,255.35,239.55,289.15,363.75,188.7,290.65,3.15,24.0,83.1,20.55,269.3269230769231,98848.77928994084,226.68,180.81,487.93333333333334,32.7
319.5,142.875,102.3,240.225,108.9,972.075,86.32499999999999,258.45,250.47500000000002,319.79999999999995,385.5,202.52499999999998,310.29999999999995,2.925,24.75,84.825,22.35,284.5576923076923,104734.62071005919,241.835,191.445,510.95,33.7125
345.0,158.25,106.2,247.65,111.6,1010.55,91.05,261.55,261.4,350.45,407.25,216.35,329.95,2.7,25.5,86.55,24.15,299.78846153846155,110620.46213017753,256.99,202.07999999999998,533.9666666666667,34.725
370.5,173.625,110.1,255.075,114.3,1049.025,95.775,264.65,272.325,381.09999999999997,429.0,230.175,349.6,2.475,26.25,88.275,25.95,315.0192307692308,116506.30355029587,272.145,212.715,556.9833333333333,35.7375
396.0,189.0,114.0,262.5,117.0,1087.5,100.5,267.75,283.25,411.75,450.75,244.0,369.25,2.25,27.0,90.0,27.75,330.25,122392.14497041421,287.3,223.35,580.0,36.75
386.775,201.075,123.45,274.8,124.875,1115.55,101.95,261.175,307.8,434.325,443.8,264.15,376.2,5.175,27.45,96.15,30.975,339.6865384615385,123372.44378698226,294.26,229.015,599.85,39.9375
377.55,213.15,132.9,287.1,132.75,1143.6,103.4,254.6,332.35,456.9,436.85,284.3,383.15,8.1,27.9,102.3,34.2,349.1230769230769,124352.7426035503,301.22,234.68,619.7,43.125
368.325,225.225,142.35,299.4,140.625,1171.65,104.85,248.025,356.9,479.475,429.9,304.45,390.1,11.024999999999999,28.35,108.45,37.425,358.55961538461537,125333.04142011834,308.18,240.345,639.55,46.3125
359.1,237.3,151.8,311.7,148.5,1199.7,106.3,241.45,381.45,502.05,422.95,324.6,397.05,13.95,28.8,114.6,40.65,367.99615384615385,126313.34023668639,315.14,246.01,659.4,49.5
349.875,249.375,161.25,324.0,156.375,1227.75,107.75,234.875,406.0,524.625,416.0,344.75,404.0,16.875,29.25,120.75,43.875,377.43269230769226,127293.63905325445,322.1,251.675,679.25,52.6875
340.65,261.45,170.7,336.3,164.25,1255.8,109.2,228.3,430.55,547.2,409.05,364.9,410.95,19.799999999999997,29.7,126.9,47.1,386.86923076923074,128273.93786982249,329.06,257.34000000000003,699.1,55.875
331.425,273.525,180.14999999999998,348.6,172.125,1283.85,110.65,221.725,455.1,569.775,402.1,385.04999999999995,417.9,22.724999999999998,30.15,133.05,50.325,396.3057692307692,129254.23668639053,336.02,263.005,718.95,59.0625
322.2,285.6,189.6,360.9,180.0,1311.9,112.1,215.15,479.65,592.35,395.15,405.2,424.85,25.65,30.6,139.2,53.55,405.7423076923077,130234.53550295858,342.97999999999996,268.67,738.8,62.25
312.975,297.675,199.05,373.2,187.875,1339.95,113.55,208.575,504.20000000000005,614.925,388.2,425.35,431.8,28.575,31.05,145.35,56.775000000000006,415.1788461538461,131214.83431952662,349.94,274.335,758.65,65.4375
303.75,309.75,208.5,385.5,195.75,1368.0,115.0,202.0,528.75,637.5,381.25,445.5,438.75,31.5,31.5,151.5,60.0,424.6153846153846,132195.13313609466,356.9,280.0,778.5,68.625
320.925,324.3,219.0,411.75,198.825,1372.5,120.15,220.425,543.525,637.225,381.0,456.525,438.3,34.5,31.125,159.675,60.525,434.1884615384615,134382.33372781065,366.78499999999997,291.24,784.775,71.45625
338.1,338.85,229.5,438.0,201.9,1377.0,125.3,238.85,558.3,636.95,380.75,467.55,437.85,37.5,30.75,167.85,61.05,443.7615384615384,136569.53431952663,376.66999999999996,302.48,791.05,74.2875
355.275,353.4,240.0,464.25,204.975,1381.5,130.45,257.275,573.075,636.675,380.5,478.575,437.4,40.5,30.375,176.025,61.575,453.33461538461535,138756.7349112426,386.555,313.72,797.325,77.11875
372.45,367.95,250.5,490.5,208.05,1386.0,135.6,275.7,587.85,636.4,380.25,489.6,436.95,43.5,30.0,184.2,62.1,462.9076923076923,140943.93550295857,396.44,324.96,803.6,79.95
