S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
111.75,93.75,138.0,149.25,113.25,76.5,193.5,129.75,55.75,81.25,114.75,109.0,139.75,105.0,44.25,84.75,111.75,115.86538461538461,5161.538461538463,130.5,105.375,117.67857142857143,94.875,78.0
107.25,236.25,150.0,36.0,76.5,122.25,181.0,132.0,36.0,99.0,97.0,111.75,99.0,102.0,36.75,57.75,51.75,114.15384615384616,7139.671597633135,71.625,146.25,107.96428571428571,79.875,44.25
91.5,88.5,160.5,153.75,115.5,84.75,126.0,95.0,33.25,90.75,91.0,134.5,93.25,64.5,30.75,60.0,103.5,104.48076923076924,4534.53550295858,122.625,112.3125,94.82142857142857,62.25,67.125
51.0,89.25,124.5,171.75,148.5,43.5,132.25,50.25,60.25,67.75,71.0,173.5,51.25,48.75,29.25,94.5,92.25,94.98076923076923,5219.69526627219,111.375,101.4375,86.60714285714286,71.625,60.75
66.0,99.0,106.0,41.25,126.75,30.75,62.75,69.0,46.5,148.5,61.5,106.5,59.25,72.75,21.0,99.0,61.5,78.75,3948.3343195266275,53.625,90.625,79.14285714285714,85.875,41.25
59.25,108.75,78.0,36.75,96.75,44.25,99.0,129.5,55.5,145.75,61.5,114.0,94.75,78.0,36.75,88.5,67.5,86.44230769230768,4410.698224852072,48.0,81.9375,100.0,83.25,52.125
58.5,93.0,72.0,36.75,47.25,47.25,138.75,118.5,46.75,85.75,65.0,72.25,63.25,48.0,38.25,58.5,35.25,72.6923076923077,2421.091715976331,47.625,64.875,84.32142857142857,53.25,36.75
48.75,107.25,58.5,53.25,48.75,45.0,84.75,100.75,37.5,26.25,65.5,52.5,48.0,27.0,21.75,37.5,69.75,59.75,2460.0976331360953,51.0,64.875,59.32142857142857,32.25,45.75
15.75,51.0,105.75,101.25,58.5,30.75,49.5,94.0,34.75,25.0,71.5,57.25,41.25,87.75,18.75,49.5,48.0,56.63461538461539,3104.7426035502963,58.5,61.5,53.32142857142857,68.625,33.375
29.25,59.25,66.75,65.25,121.5,32.25,50.5,98.25,25.25,24.5,80.25,26.25,35.0,75.0,27.0,47.25,24.0,54.94230769230769,3434.41124260355,47.25,69.9375,48.57142857142857,61.125,25.5
40.5,166.5,41.25,39.0,75.75,36.0,38.25,98.5,27.75,19.5,61.25,22.5,46.5,14.25,18.0,37.5,32.25,54.86538461538461,5682.165680473375,39.75,79.875,44.892857142857146,25.875,25.125
52.5,90.75,35.25,60.0,48.0,40.5,29.25,54.5,28.0,25.75,39.0,20.25,42.0,36.0,26.25,61.5,51.0,43.51923076923077,1535.6331360946747,56.25,53.625,34.107142857142854,48.75,38.625
24.0,42.75,36.0,28.5,86.25,30.75,76.5,57.0,24.25,58.25,31.75,34.0,36.5,51.0,64.5,50.25,37.5,43.57692307692308,1534.6686390532545,26.25,48.9375,45.464285714285715,50.625,51.0
49.5,19.5,31.5,12.75,11.25,30.0,88.5,58.5,19.5,40.5,34.25,33.0,18.0,4.5,30.0,6.75,40.5,34.36538461538461,1578.4082840236688,31.125,23.0625,41.75,5.625,35.25
24.0,84.0,48.0,20.25,16.5,13.5,43.5,35.5,19.5,31.75,48.0,18.75,16.75,34.5,23.25,27.0,24.75,32.30769230769231,1493.9615384615388,22.125,40.5,30.535714285714285,30.75,24.0
14.25,69.75,24.0,14.25,18.75,49.5,58.5,12.0,11.75,19.75,43.75,15.5,29.0,45.0,33.0,27.0,6.75,29.28846153846154,1443.5384615384617,14.25,40.5,27.178571428571427,36.0,19.875
6.75,65.25,30.75,69.75,15.75,52.5,64.0,12.0,18.0,4.5,31.25,11.25,22.5,21.75,32.25,23.25,60.75,31.096153846153847,2474.387573964497,38.25,41.0625,23.357142857142858,22.5,46.5
15.0,6.75,18.0,19.5,15.75,12.0,70.5,11.75,16.75,5.5,29.0,9.0,16.75,26.25,21.0,44.25,83.25,18.942307692307693,656.0207100591716,17.25,13.125,22.75,35.25,52.125
12.75,22.5,11.25,17.25,14.25,15.75,54.75,4.5,14.0,19.75,21.5,42.0,15.75,24.0,15.75,27.75,34.5,20.46153846153846,664.147928994083,15.0,15.9375,24.607142857142858,25.875,25.125
25.5,23.25,15.75,11.25,14.25,24.0,35.25,4.5,9.75,15.0,12.25,66.0,18.0,10.5,13.5,7.5,20.25,21.134615384615383,686.1923076923076,18.375,19.3125,22.964285714285715,9.0,16.875
4.5,26.25,23.25,6.75,13.5,15.75,18.0,9.0,8.25,12.25,10.0,73.75,20.25,22.5,17.25,21.75,17.25,18.576923076923077,777.801775147929,5.625,19.6875,21.642857142857142,22.125,17.25
9.0,25.5,23.25,25.5,15.75,4.5,27.0,12.0,13.0,22.0,14.0,48.75,12.0,19.5,37.5,7.5,27.0,19.403846153846153,373.62130177514797,17.25,17.25,21.25,13.5,32.25
4.5,27.75,49.5,12.75,21.75,6.75,22.25,10.75,36.0,12.0,17.5,37.5,25.5,19.5,35.25,4.5,30.0,21.884615384615387,704.9467455621302,8.625,26.4375,23.071428571428573,12.0,32.625
19.5,20.25,67.5,6.75,34.5,7.5,15.75,14.5,31.75,10.5,15.5,18.75,24.25,20.25,23.25,2.25,22.5,22.07692307692308,1125.260355029586,13.125,32.4375,18.714285714285715,11.25,22.875
32.25,7.5,21.75,8.25,4.5,12.75,13.5,9.75,13.75,5.5,13.0,6.75,12.5,6.75,35.25,0.0,17.25,12.442307692307693,233.39644970414201,20.25,11.625,10.678571428571429,3.375,26.25
