S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
69.0,43.5,51.0,49.5,87.0,25.5,94.5,48.0,111.0,72.0,0.0,49.5,111.0,129.0,103.5,138.0,33.0,62.42307692307693,1124.8934911242604,57.900000000000006,74.57142857142858,0.0,100.875
77.4,46.2,55.8,51.6,88.8,27.0,97.2,47.4,111.0,72.0,0.0,50.4,111.0,118.19999999999999,101.4,136.8,36.0,64.2923076923077,1124.0733727810652,61.56,75.42857142857143,0.0,98.1
85.80000000000001,48.900000000000006,60.6,53.7,90.6,28.5,99.9,46.8,111.0,72.0,0.0,51.3,111.0,107.39999999999999,99.3,135.6,39.0,66.16153846153847,1123.25325443787,65.22,76.28571428571429,0.0,95.325
94.2,51.6,65.4,55.8,92.4,30.0,102.6,46.2,111.0,72.0,0.0,52.2,111.0,96.6,97.2,134.4,42.0,68.03076923076924,1122.4331360946746,68.88,77.14285714285715,0.0,92.55
102.60000000000001,54.3,70.19999999999999,57.900000000000006,94.2,31.5,105.3,45.6,111.0,72.0,0.0,53.1,111.0,85.8,95.1,133.2,45.0,69.9,1121.6130177514794,72.53999999999999,78.0,0.0,89.775
111.0,57.0,75.0,60.0,96.0,33.0,108.0,45.0,111.0,72.0,0.0,54.0,111.0,75.0,93.0,132.0,48.0,71.76923076923077,1120.7928994082843,76.2,78.85714285714286,0.0,87.0
106.8,60.6,75.0,59.1,93.9,46.5,104.4,47.4,109.3,70.8,0.0,58.5,109.5,77.1,84.6,124.5,51.3,72.44615384615385,1137.1384615384618,78.24000000000001,78.65714285714286,0.0,84.375
102.6,64.2,75.0,58.2,91.8,60.0,100.8,49.8,107.6,69.6,0.0,63.0,108.0,79.2,76.2,117.0,54.6,73.12307692307692,1153.484023668639,80.28,78.45714285714286,0.0,81.75
98.4,67.8,75.0,57.3,89.7,73.5,97.2,52.2,105.9,68.4,0.0,67.5,106.5,81.3,67.8,109.5,57.9,73.8,1169.8295857988167,82.32,78.25714285714287,0.0,79.125
94.2,71.4,75.0,56.4,87.6,87.0,93.6,54.6,104.2,67.2,0.0,72.0,105.0,83.4,59.4,102.0,61.2,74.47692307692307,1186.1751479289942,84.36,78.05714285714286,0.0,76.5
90.0,75.0,75.0,55.5,85.5,100.5,90.0,57.0,102.5,66.0,0.0,76.5,103.5,85.5,51.0,94.5,64.5,75.15384615384616,1202.5207100591715,86.4,77.85714285714286,0.0,73.875
