S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
4.5,0.0,24.0,63.0,39.0,132.0,0.0,11.0,0.0,0.0,31.5,18.0,36.0,4.5,0.0,57.0,9.0,27.615384615384613,2594.1834319526633,14.5,23.7,56.0,17.625
3.5999999999999996,0.0,19.200000000000003,69.0,39.0,158.39999999999998,0.0,11.4,0.0,0.0,33.6,18.0,36.0,5.4,0.0,66.6,7.199999999999999,29.86153846153846,3056.911242603551,14.4,24.36,64.80000000000001,19.799999999999997
2.7,0.0,14.399999999999999,75.0,39.0,184.79999999999998,0.0,11.8,0.0,0.0,35.7,18.0,36.0,6.3,0.0,76.2,5.4,32.107692307692304,3519.6390532544387,14.3,25.02,73.60000000000001,21.974999999999998
1.7999999999999998,0.0,9.600000000000001,81.0,39.0,211.2,0.0,12.2,0.0,0.0,37.8,18.0,36.0,7.2,0.0,85.8,3.5999999999999996,34.35384615384615,3982.366863905326,14.2,25.68,82.4,24.15
0.9000000000000004,0.0,4.800000000000004,87.0,39.0,237.6,0.0,12.6,0.0,0.0,39.900000000000006,18.0,36.0,8.1,0.0,95.39999999999999,1.8000000000000007,36.599999999999994,4445.094674556214,14.1,26.34,91.2,26.325
0.0,0.0,0.0,93.0,39.0,264.0,0.0,13.0,0.0,0.0,42.0,18.0,36.0,9.0,0.0,105.0,0.0,38.84615384615385,4907.822485207102,14.0,27.0,100.0,28.5
3.0,0.0,0.9,89.7,35.1,310.8,0.0,13.5,10.3,11.2,40.8,20.8,43.2,8.1,0.9,105.0,0.0,44.56153846153846,7945.917159763315,16.72,26.28,121.43333333333334,28.5
6.0,0.0,1.8,86.4,31.2,357.6,0.0,14.0,20.6,22.4,39.6,23.6,50.4,7.2,1.8,105.0,0.0,50.276923076923076,10984.011834319528,19.44,25.56,142.86666666666667,28.5
9.0,0.0,2.7,83.1,27.3,404.4,0.0,14.5,30.900000000000002,33.599999999999994,38.4,26.4,57.6,6.3,2.7,105.0,0.0,55.99230769230769,14022.10650887574,22.16,24.84,164.29999999999998,28.5
12.0,0.0,3.6,79.8,23.4,451.2,0.0,15.0,41.2,44.8,37.2,29.2,64.8,5.4,3.6,105.0,0.0,61.70769230769231,17060.201183431956,24.880000000000003,24.12,185.73333333333332,28.5
15.0,0.0,4.5,76.5,19.5,498.0,0.0,15.5,51.5,56.0,36.0,32.0,72.0,4.5,4.5,105.0,0.0,67.42307692307692,20098.295857988167,27.6,23.4,207.16666666666666,28.5
18.0,0.0,5.4,73.2,15.600000000000001,544.8,0.0,16.0,61.800000000000004,67.19999999999999,34.8,34.8,79.2,3.5999999999999996,5.4,105.0,0.0,73.13846153846154,23136.390532544377,30.32,22.68,228.59999999999997,28.5
21.0,0.0,6.3,69.9,11.7,591.5999999999999,0.0,16.5,72.10000000000001,78.39999999999999,33.6,37.599999999999994,86.4,2.7,6.3,105.0,0.0,78.85384615384615,26174.485207100595,33.040000000000006,21.96,250.0333333333333,28.5
24.0,0.0,7.2,66.6,7.800000000000001,638.4,0.0,17.0,82.4,89.6,32.4,40.4,93.6,1.7999999999999998,7.2,105.0,0.0,84.56923076923077,29212.579881656806,35.760000000000005,21.240000000000002,271.46666666666664,28.5
27.0,0.0,8.1,63.3,3.8999999999999986,685.2,0.0,17.5,92.7,100.8,31.200000000000003,43.2,100.8,0.9000000000000004,8.1,105.0,0.0,90.28461538461539,32250.674556213024,38.480000000000004,20.52,292.9,28.5
30.0,0.0,9.0,60.0,0.0,732.0,0.0,18.0,103.0,112.0,30.0,46.0,108.0,0.0,9.0,105.0,0.0,96.0,35288.769230769234,41.2,19.8,314.3333333333333,28.5
37.2,3.6,12.0,55.8,0.0,774.6,0.4,18.0,130.8,153.9,28.8,70.8,121.8,0.9,11.7,95.4,0.0,108.28461538461538,41810.889940828405,55.980000000000004,20.12,342.4,27.0
44.4,7.2,15.0,51.6,0.0,817.2,0.8,18.0,158.6,195.8,27.6,95.6,135.6,1.8,14.4,85.8,0.0,120.56923076923077,48333.010650887576,70.76,20.44,370.46666666666664,25.5
51.6,10.8,18.0,47.4,0.0,859.8,1.2000000000000002,18.0,186.4,237.7,26.4,120.4,149.4,2.7,17.1,76.2,0.0,132.85384615384615,54855.13136094675,85.54,20.76,398.5333333333333,24.0
58.8,14.4,21.0,43.2,0.0,902.4,1.6,18.0,214.2,279.6,25.2,145.2,163.2,3.6,19.8,66.6,0.0,145.13846153846154,61377.25207100592,100.32000000000001,21.080000000000002,426.6,22.5
66.0,18.0,24.0,39.0,0.0,945.0,2.0,18.0,242.0,321.5,24.0,170.0,177.0,4.5,22.5,57.0,0.0,157.4230769230769,67899.37278106509,115.10000000000001,21.4,454.66666666666663,21.0
73.2,21.6,27.0,34.8,0.0,987.6,2.4000000000000004,18.0,269.8,363.4,22.8,194.8,190.8,5.4,25.200000000000003,47.400000000000006,0.0,169.7076923076923,74421.49349112426,129.88,21.72,482.73333333333335,19.5
80.4,25.2,30.0,30.599999999999998,0.0,1030.2,2.8000000000000003,18.0,297.6,405.3,21.6,219.6,204.60000000000002,6.3,27.900000000000002,37.8,0.0,181.9923076923077,80943.61420118343,144.66000000000003,22.04,510.8,18.0
87.6,28.8,33.0,26.4,0.0,1072.8,3.2,18.0,325.4,447.2,20.4,244.4,218.4,7.2,30.6,28.200000000000003,0.0,194.27692307692308,87465.7349112426,159.44,22.36,538.8666666666667,16.5
94.8,32.4,36.0,22.199999999999996,0.0,1115.4,3.6,18.0,353.20000000000005,489.09999999999997,19.200000000000003,269.20000000000005,232.2,8.1,33.3,18.60000000000001,0.0,206.56153846153845,93987.85562130177,174.22000000000003,22.68,566.9333333333334,15.0
102.0,36.0,39.0,18.0,0.0,1158.0,4.0,18.0,381.0,531.0,18.0,294.0,246.0,9.0,36.0,9.0,0.0,218.84615384615384,100509.97633136094,189.0,23.0,595.0,13.5
121.2,55.2,46.2,32.4,4.8,1182.0,9.9,28.0,381.0,531.0,40.8,319.2,246.0,9.0,36.3,13.5,0.0,230.59230769230768,102209.12307692308,200.84,36.9,603.0,14.7
140.4,74.4,53.4,46.8,9.6,1206.0,15.8,38.0,381.0,531.0,63.6,344.4,246.0,9.0,36.6,18.0,0.0,242.33846153846153,103908.2698224852,212.68,50.8,611.0,15.9
159.6,93.6,60.6,61.2,14.399999999999999,1230.0,21.700000000000003,48.0,381.0,531.0,86.4,369.6,246.0,9.0,36.9,22.5,0.0,254.0846153846154,105607.41656804734,224.51999999999998,64.7,619.0,17.1
