S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
265.8,215.775,153.15,529.575,179.175,1262.7,157.275,208.825,456.675,398.25,195.0,434.55,244.875,57.45,10.65,162.6,21.3,291.3897058823529,136891.54498269895,271.1136363636364,859.6875,63.0
267.9,226.2,160.95,546.6,208.65,1280.85,161.7,242.1,484.65,429.0,206.0,453.65,265.0,63.6,10.2,164.55,22.65,305.54411764705884,142648.4982698962,287.97727272727275,882.75,65.25
270.0,236.625,168.75,563.625,238.125,1299.0,166.125,275.375,512.625,459.75,217.0,472.75,285.125,69.75,9.75,166.5,24.0,319.6985294117647,148405.45155709342,304.8409090909091,905.8125,67.5
272.1,247.05,176.55,580.65,267.6,1317.15,170.55,308.65,540.6,490.5,228.0,491.85,305.25,75.9,9.3,168.45,25.35,333.8529411764706,154162.40484429066,321.7045454545455,928.875,69.75
274.2,257.475,184.35,597.675,297.07500000000005,1335.3,174.975,341.92499999999995,568.575,521.25,239.0,510.95000000000005,325.375,82.05000000000001,8.85,170.4,26.700000000000003,348.00735294117646,159919.3581314879,338.56818181818187,951.9375,72.0
276.3,267.9,192.15,614.7,326.55,1353.45,179.4,375.2,596.55,552.0,250.0,530.05,345.5,88.2,8.4,172.35,28.05,362.1617647058823,165676.31141868513,355.43181818181824,975.0,74.25
278.4,278.325,199.95,631.725,356.02500000000003,1371.6,183.825,408.47499999999997,624.525,582.75,261.0,549.15,365.625,94.35,7.95,174.3,29.4,376.31617647058823,171433.26470588238,372.2954545454546,998.0625,76.5
280.5,288.75,207.75,648.75,385.5,1389.75,188.25,441.75,652.5,613.5,272.0,568.25,385.75,100.5,7.5,176.25,30.75,390.4705882352941,177190.21799307963,389.15909090909093,1021.125,78.75
293.7,304.8,211.425,637.2,374.55,1392.075,192.225,441.75,702.675,624.825,278.725,579.375,407.7,98.925,9.6,170.1,36.75,397.435294117647,179654.14550173015,395.1159090909091,1047.375,78.84375
306.9,320.85,215.1,625.65,363.6,1394.4,196.2,441.75,752.85,636.15,285.45,590.5,429.65,97.35,11.7,163.95,42.75,404.4,182118.07301038064,401.0727272727273,1073.625,78.9375
320.1,336.9,218.775,614.1,352.65,1396.725,200.175,441.75,803.025,647.475,292.175,601.625,451.6,95.775,13.8,157.8,48.75,411.36470588235295,184582.00051903116,407.0295454545455,1099.875,79.03125
333.3,352.95,222.45,602.55,341.7,1399.05,204.15,441.75,853.2,658.8,298.9,612.75,473.55,94.2,15.9,151.65,54.75,418.32941176470587,187045.9280276817,412.98636363636365,1126.125,79.125
346.5,369.0,226.125,591.0,330.75,1401.375,208.125,441.75,903.375,670.125,305.625,623.875,495.5,92.625,18.0,145.5,60.75,425.2941176470588,189509.85553633218,418.94318181818187,1152.375,79.21875
359.7,385.05,229.8,579.45,319.8,1403.7,212.1,441.75,953.55,681.45,312.35,635.0,517.45,91.05,20.1,139.35,66.75,432.25882352941176,191973.7830449827,424.90000000000003,1178.625,79.3125
372.9,401.1,233.475,567.9,308.85,1406.025,216.075,441.75,1003.7249999999999,692.775,319.075,646.125,539.4,89.475,22.200000000000003,133.2,72.75,439.22352941176473,194437.71055363322,430.8568181818182,1204.875,79.40625
386.1,417.15,237.15,556.35,297.9,1408.35,220.05,441.75,1053.9,704.1,325.8,657.25,561.35,87.9,24.3,127.05,78.75,446.18823529411765,196901.63806228375,436.81363636363636,1231.125,79.5
399.3,433.20000000000005,240.825,544.8,286.95,1410.675,224.025,441.75,1104.075,715.425,332.525,668.375,583.3,86.325,26.400000000000002,120.9,84.75,453.15294117647056,199365.56557093424,442.7704545454546,1257.375,79.59375
412.5,449.25,244.5,533.25,276.0,1413.0,228.0,441.75,1154.25,726.75,339.25,679.5,605.25,84.75,28.5,114.75,90.75,460.11764705882354,201829.49307958476,448.72727272727275,1283.625,79.6875
428.4,452.175,247.95,528.975,314.7,1393.05,238.425,446.85,1154.25,726.75,344.8,684.075,605.25,80.1,27.9,121.95,100.05,464.45,198700.9150519031,456.2136363636364,1273.65,82.5
444.3,455.1,251.4,524.7,353.4,1373.1,248.85,451.95,1154.25,726.75,350.35,688.65,605.25,75.45,27.3,129.15,109.35,468.7823529411765,195572.33702422146,463.70000000000005,1263.675,85.3125
460.2,458.025,254.85,520.425,392.1,1353.15,259.275,457.05,1154.25,726.75,355.9,693.225,605.25,70.8,26.7,136.35,118.65,473.11470588235295,192443.75899653978,471.18636363636364,1253.7,88.125
476.1,460.95,258.3,516.15,430.8,1333.2,269.7,462.15,1154.25,726.75,361.45,697.8,605.25,66.15,26.1,143.55,127.95,477.4470588235294,189315.18096885813,478.6727272727273,1243.725,90.9375
492.0,463.875,261.75,511.875,469.5,1313.25,280.125,467.25,1154.25,726.75,367.0,702.375,605.25,61.5,25.5,150.75,137.25,481.77941176470586,186186.60294117648,486.15909090909093,1233.75,93.75
507.9,466.8,265.2,507.6,508.20000000000005,1293.3,290.55,472.35,1154.25,726.75,372.55,706.95,605.25,56.849999999999994,24.9,157.95,146.55,486.11176470588236,183058.02491349482,493.6454545454546,1223.775,96.5625
523.8,469.725,268.65,503.325,546.9000000000001,1273.35,300.975,477.45,1154.25,726.75,378.1,711.525,605.25,52.199999999999996,24.3,165.15,155.85000000000002,490.4441176470588,179929.44688581317,501.13181818181823,1213.8,99.375
539.7,472.65,272.1,499.05,585.6,1253.4,311.4,482.55,1154.25,726.75,383.65,716.1,605.25,47.55,23.7,172.35,165.15,494.77647058823527,176800.8688581315,508.6181818181818,1203.825,102.1875
555.6,475.575,275.55,494.775,624.3,1233.45,321.825,487.65,1154.25,726.75,389.2,720.675,605.25,42.9,23.1,179.55,174.45,499.1088235294118,173672.29083044984,516.1045454545455,1193.85,105.0
571.5,478.5,279.0,490.5,663.0,1213.5,332.25,492.75,1154.25,726.75,394.75,725.25,605.25,38.25,22.5,186.75,183.75,503.44117647058823,170543.7128027682,523.5909090909091,1183.875,107.8125
575.25,501.45,288.45,497.85,663.3,1184.625,345.15,511.35,1141.775,730.225,403.525,727.6,603.5,43.8,21.975,192.075,183.75,506.8029411764706,165873.19186851213,531.6045454545455,1163.2,110.4
579.0,524.4,297.9,505.2,663.6,1155.75,358.05,529.95,1129.3,733.7,412.3,729.95,601.75,49.35,21.45,197.4,183.75,510.1647058823529,161202.67093425608,539.6181818181818,1142.525,112.9875
582.75,547.35,307.35,512.55,663.9,1126.875,370.95,548.55,1116.825,737.175,421.075,732.3,600.0,54.9,20.925,202.725,183.75,513.5264705882353,156532.15000000002,547.6318181818182,1121.85,115.575
586.5,570.3,316.8,519.9,664.2,1098.0,383.85,567.15,1104.35,740.65,429.85,734.65,598.25,60.45,20.4,208.05,183.75,516.8882352941176,151861.62906574397,555.6454545454545,1101.175,118.1625
590.25,593.25,326.25,527.25,664.5,1069.125,396.75,585.75,1091.875,744.125,438.625,737.0,596.5,66.0,19.875,213.375,183.75,520.25,147191.1081314879,563.659090909091,1080.5,120.75
594.0,616.2,335.7,534.6,664.8,1040.25,409.65,604.35,1079.4,747.6,447.4,739.35,594.75,71.55,19.35,218.7,183.75,523.6117647058824,142520.58719723186,571.6727272727273,1059.825,123.3375
597.75,639.15,345.15,541.95,665.1,1011.375,422.55,622.95,1066.925,751.075,456.175,741.7,593.0,77.1,18.825,224.025,183.75,526.9735294117646,137850.0662629758,579.6863636363637,1039.15,125.925
601.5,662.1,354.6,549.3,665.4,982.5,435.45,641.55,1054.45,754.55,464.95,744.05,591.25,82.65,18.3,229.35,183.75,530.335294117647,133179.54532871972,587.7,1018.475,128.5125
605.25,685.05,364.05,556.65,665.7,953.625,448.35,660.15,1041.975,758.025,473.725,746.4,589.5,88.19999999999999,17.775,234.675,183.75,533.6970588235293,128509.02439446367,595.7136363636364,997.8,131.1
609.0,708.0,373.5,564.0,666.0,924.75,461.25,678.75,1029.5,761.5,482.5,748.75,587.75,93.75,17.25,240.0,183.75,537.0588235294117,123838.50346020762,603.7272727272727,977.125,133.6875
610.425,701.1,393.9,573.0,660.525,908.25,467.65,678.75,1005.525,764.25,494.05,748.725,592.35,95.25,18.0,250.95,177.45,537.6558823529411,120647.74532871973,607.7022727272728,956.8875,135.4125
611.85,694.2,414.3,582.0,655.05,891.75,474.05,678.75,981.55,767.0,505.6,748.7,596.95,96.75,18.75,261.9,171.15,538.2529411764706,117456.98719723184,611.6772727272728,936.65,137.1375
613.275,687.3,434.7,591.0,649.575,875.25,480.45,678.75,957.575,769.75,517.15,748.675,601.55,98.25,19.5,272.85,164.85,538.8499999999999,114266.22906574394,615.6522727272727,916.4125,138.8625
614.7,680.4,455.1,600.0,644.1,858.75,486.85,678.75,933.6,772.5,528.7,748.65,606.15,99.75,20.25,283.8,158.55,539.4470588235293,111075.47093425605,619.6272727272727,896.175,140.5875
616.125,673.5,475.5,609.0,638.625,842.25,493.25,678.75,909.625,775.25,540.25,748.625,610.75,101.25,21.0,294.75,152.25,540.0441176470588,107884.71280276816,623.6022727272727,875.9375,142.3125
617.55,666.6,495.9,618.0,633.15,825.75,499.65,678.75,885.65,778.0,551.8,748.6,615.35,102.75,21.75,305.7,145.95,540.6411764705882,104693.95467128028,627.5772727272728,855.7,144.0375
618.975,659.7,516.3,627.0,627.675,809.25,506.05,678.75,861.675,780.75,563.35,748.575,619.95,104.25,22.5,316.65,139.65,541.2382352941177,101503.19653979239,631.5522727272728,835.4625,145.7625
620.4,652.8,536.7,636.0,622.2,792.75,512.45,678.75,837.7,783.5,574.9,748.55,624.55,105.75,23.25,327.6,133.35,541.835294117647,98312.4384083045,635.5272727272727,815.225,147.4875
621.825,645.9,557.1,645.0,616.725,776.25,518.85,678.75,813.725,786.25,586.45,748.525,629.15,107.25,24.0,338.55,127.05000000000001,542.4323529411764,95121.68027681661,639.5022727272727,794.9875,149.2125
623.25,639.0,577.5,654.0,611.25,759.75,525.25,678.75,789.75,789.0,598.0,748.5,633.75,108.75,24.75,349.5,120.75,543.0294117647059,91930.92214532872,643.4772727272727,774.75,150.9375
618.75,643.575,574.5,657.075,609.375,758.925,528.3,670.2,789.75,789.0,602.65,740.625,633.75,111.075,25.275,344.7,126.075,542.5647058823529,90806.11124567474,642.5272727272727,774.3375,151.78125
614.25,648.15,571.5,660.15,607.5,758.1,531.35,661.65,789.75,789.0,607.3,732.75,633.75,113.4,25.8,339.9,131.4,542.1,89681.30034602075,641.5772727272728,773.925,152.625
609.75,652.725,568.5,663.225,605.625,757.275,534.4,653.1,789.75,789.0,611.95,724.875,633.75,115.725,26.325,335.1,136.725,541.635294117647,88556.48944636679,640.6272727272727,773.5125,153.46875
605.25,657.3,565.5,666.3,603.75,756.45,537.45,644.55,789.75,789.0,616.6,717.0,633.75,118.05,26.85,330.3,142.05,541.1705882352941,87431.6785467128,639.6772727272728,773.1,154.3125
600.75,661.875,562.5,669.375,601.875,755.625,540.5,636.0,789.75,789.0,621.25,709.125,633.75,120.375,27.375,325.5,147.375,540.7058823529412,86306.86764705883,638.7272727272727,772.6875,155.15625
596.25,666.45,559.5,672.45,600.0,754.8,543.55,627.45,789.75,789.0,625.9,701.25,633.75,122.7,27.9,320.7,152.7,540.2411764705882,85182.05674740484,637.7772727272727,772.275,156.0
591.75,671.025,556.5,675.525,598.125,753.975,546.6,618.9,789.75,789.0,630.55,693.375,633.75,125.025,28.425,315.9,158.025,539.7764705882353,84057.24584775086,636.8272727272728,771.8625,156.84375
587.25,675.6,553.5,678.6,596.25,753.15,549.65,610.35,789.75,789.0,635.2,685.5,633.75,127.35,28.95,311.1,163.35,539.3117647058823,82932.4349480969,635.8772727272727,771.45,157.6875
582.75,680.175,550.5,681.675,594.375,752.325,552.7,601.8,789.75,789.0,639.85,677.625,633.75,129.675,29.475,306.3,168.675,538.8470588235294,81807.62404844291,634.9272727272728,771.0375,158.53125
578.25,684.75,547.5,684.75,592.5,751.5,555.75,593.25,789.75,789.0,644.5,669.75,633.75,132.0,30.0,301.5,174.0,538.3823529411765,80682.81314878893,633.9772727272727,770.625,159.375
576.6,683.7,556.8,685.425,600.3,729.6,548.55,578.85,782.775,788.725,644.0,670.6,628.7,129.525,29.325,296.775,181.95,536.0117647058823,80090.21833910035,632.9318181818182,756.1875,159.39375
574.95,682.65,566.1,686.1,608.1,707.7,541.35,564.45,775.8,788.45,643.5,671.45,623.65,127.05,28.65,292.05,189.9,533.6411764705882,79497.62352941177,631.8863636363636,741.75,159.4125
573.3,681.6,575.4,686.775,615.9,685.8,534.15,550.05,768.825,788.175,643.0,672.3,618.6,124.575,27.975,287.325,197.85,531.2705882352941,78905.02871972318,630.8409090909091,727.3125,159.43125
571.65,680.55,584.7,687.45,623.7,663.9,526.95,535.65,761.85,787.9,642.5,673.15,613.55,122.1,27.3,282.6,205.8,528.9,78312.4339100346,629.7954545454545,712.875,159.45
570.0,679.5,594.0,688.125,631.5,642.0,519.75,521.25,754.875,787.625,642.0,674.0,608.5,119.625,26.625,277.875,213.75,526.5294117647059,77719.83910034603,628.75,698.4375,159.46875
568.35,678.45,603.3,688.8,639.3,620.1,512.55,506.85,747.9,787.35,641.5,674.85,603.45,117.15,25.95,273.15,221.7,524.1588235294117,77127.24429065744,627.7045454545455,684.0,159.4875
566.7,677.4,612.6,689.475,647.1,598.2,505.35,492.45,740.925,787.075,641.0,675.7,598.4,114.675,25.275,268.425,229.65,521.7882352941176,76534.64948096886,626.6590909090909,669.5625,159.50625
565.05,676.35,621.9,690.15,654.9,576.3,498.15,478.05,733.95,786.8,640.5,676.55,593.35,112.2,24.6,263.7,237.6,519.4176470588235,75942.05467128028,625.6136363636364,655.125,159.525
563.4,675.3,631.2,690.825,662.7,554.4,490.95,463.65,726.975,786.525,640.0,677.4,588.3,109.725,23.925,258.975,245.55,517.0470588235294,75349.45986159169,624.5681818181818,640.6875,159.54375
561.75,674.25,640.5,691.5,670.5,532.5,483.75,449.25,720.0,786.25,639.5,678.25,583.25,107.25,23.25,254.25,253.5,514.6764705882352,74756.8650519031,623.5227272727273,626.25,159.5625
564.0,672.975,623.625,677.025,668.4,525.0,495.575,449.25,702.6,780.15,635.4,674.25,583.65,105.15,22.875,252.0,257.85,511.1632352941176,73828.97352941176,620.3909090909091,613.8,159.46875
566.25,671.7,606.75,662.55,666.3,517.5,507.4,449.25,685.2,774.05,631.3,670.25,584.05,103.05,22.5,249.75,262.2,507.65,72901.0820069204,617.2590909090909,601.35,159.375
568.5,670.425,589.875,648.075,664.2,510.0,519.225,449.25,667.8,767.95,627.2,666.25,584.45,100.95,22.125,247.5,266.55,504.13676470588234,71973.19048442907,614.1272727272727,588.9,159.28125
570.75,669.15,573.0,633.6,662.1,502.5,531.05,449.25,650.4,761.85,623.1,662.25,584.85,98.85,21.75,245.25,270.9,500.6235294117647,71045.29896193772,610.9954545454545,576.45,159.1875
573.0,667.875,556.125,619.125,660.0,495.0,542.875,449.25,633.0,755.75,619.0,658.25,585.25,96.75,21.375,243.0,275.25,497.1102941176471,70117.40743944637,607.8636363636364,564.0,159.09375
575.25,666.6,539.25,604.65,657.9,487.5,554.7,449.25,615.6,749.65,614.9,654.25,585.65,94.65,21.0,240.75,279.6,493.5970588235294,69189.51591695502,604.7318181818182,551.55,159.0
577.5,665.325,522.375,590.175,655.8,480.0,566.525,449.25,598.2,743.55,610.8,650.25,586.05,92.55,20.625,238.5,283.95,490.08382352941175,68261.62439446367,601.6,539.1,158.90625
579.75,664.05,505.5,575.7,653.7,472.5,578.35,449.25,580.8,737.45,606.7,646.25,586.45,90.45,20.25,236.25,288.3,486.5705882352941,67333.73287197233,598.4681818181818,526.65,158.8125
582.0,662.775,488.625,561.225,651.6,465.0,590.175,449.25,563.4,731.35,602.6,642.25,586.85,88.35,19.875,234.0,292.65,483.0573529411765,66405.84134948098,595.3363636363637,514.2,158.71875
584.25,661.5,471.75,546.75,649.5,457.5,602.0,449.25,546.0,725.25,598.5,638.25,587.25,86.25,19.5,231.75,297.0,479.54411764705884,65477.94982698963,592.2045454545455,501.75,158.625
578.4,671.025,474.0,541.125,641.025,452.7,601.725,456.1,546.0,725.25,584.05,638.25,587.25,87.825,20.175,235.875,296.7,478.675,64904.75605536333,590.7454545454545,499.35,160.14375
572.55,680.55,476.25,535.5,632.55,447.9,601.45,462.95,546.0,725.25,569.6,638.25,587.25,89.4,20.85,240.0,296.4,477.8058823529412,64331.56228373703,589.2863636363637,496.95,161.6625
566.7,690.075,478.5,529.875,624.075,443.1,601.175,469.8,546.0,725.25,555.15,638.25,587.25,90.975,21.525,244.125,296.1,476.93676470588235,63758.368512110734,587.8272727272728,494.55,163.18125
560.85,699.6,480.75,524.25,615.6,438.3,600.9,476.65,546.0,725.25,540.7,638.25,587.25,92.55,22.2,248.25,295.8,476.0676470588235,63185.174740484435,586.3681818181818,492.15,164.7
555.0,709.125,483.0,518.625,607.125,433.5,600.625,483.5,546.0,725.25,526.25,638.25,587.25,94.125,22.875,252.375,295.5,475.19852941176475,62611.98096885814,584.909090909091,489.75,166.21875
549.15,718.65,485.25,513.0,598.65,428.7,600.35,490.35,546.0,725.25,511.8,638.25,587.25,95.7,23.55,256.5,295.2,474.3294117647059,62038.78719723184,583.45,487.35,167.7375
543.3,728.175,487.5,507.375,590.175,423.9,600.075,497.2,546.0,725.25,497.35,638.25,587.25,97.275,24.225,260.625,294.9,473.4602941176471,61465.59342560554,581.9909090909091,484.95,169.25625
537.45,737.7,489.75,501.75,581.7,419.1,599.8,504.05,546.0,725.25,482.9,638.25,587.25,98.85,24.9,264.75,294.6,472.59117647058827,60892.39965397924,580.5318181818182,482.55,170.775
531.6,747.225,492.0,496.125,573.225,414.3,599.525,510.9,546.0,725.25,468.45000000000005,638.25,587.25,100.425,25.575,268.875,294.3,471.72205882352944,60319.205882352944,579.0727272727273,480.15,172.29375
525.75,756.75,494.25,490.5,564.75,409.5,599.25,517.75,546.0,725.25,454.0,638.25,587.25,102.0,26.25,273.0,294.0,470.8529411764706,59746.012110726646,577.6136363636364,477.75,173.8125
517.425,732.6,492.675,495.75,565.8,408.975,594.3,510.675,536.675,711.5,447.6,625.15,584.725,104.175,26.55,265.125,286.875,465.09264705882356,58304.847404844295,570.7454545454545,472.825,170.68125
509.1,708.45,491.1,501.0,566.85,408.45,589.35,503.6,527.35,697.75,441.2,612.05,582.2,106.35,26.85,257.25,279.75,459.3323529411765,56863.682698961944,563.8772727272727,467.9,167.55
500.775,684.3,489.525,506.25,567.9,407.925,584.4,496.525,518.025,684.0,434.8,598.95,579.675,108.525,27.15,249.375,272.625,453.5720588235294,55422.517993079586,557.0090909090909,462.975,164.41875
492.45,660.15,487.95,511.5,568.95,407.4,579.45,489.45,508.7,670.25,428.4,585.85,577.15,110.7,27.45,241.5,265.5,447.81176470588235,53981.353287197235,550.1409090909091,458.05,161.2875
484.125,636.0,486.375,516.75,570.0,406.875,574.5,482.375,499.375,656.5,422.0,572.75,574.625,112.875,27.75,233.625,258.375,442.0514705882353,52540.188581314884,543.2727272727273,453.125,158.15625
475.8,611.85,484.8,522.0,571.05,406.35,569.55,475.3,490.05,642.75,415.6,559.65,572.1,115.05,28.05,225.75,251.25,436.29117647058825,51099.02387543253,536.4045454545454,448.2,155.025
467.475,587.7,483.225,527.25,572.1,405.825,564.6,468.225,480.725,629.0,409.2,546.55,569.575,117.225,28.35,217.875,244.125,430.5308823529412,49657.85916955018,529.5363636363636,443.275,151.89375
459.15,563.55,481.65,532.5,573.15,405.3,559.65,461.15,471.4,615.25,402.8,533.45,567.05,119.4,28.65,210.0,237.0,424.7705882352941,48216.69446366782,522.6681818181818,438.35,148.7625
450.825,539.4,480.075,537.75,574.2,404.775,554.7,454.075,462.075,601.5,396.4,520.35,564.525,121.575,28.95,202.125,229.875,419.01029411764705,46775.52975778547,515.8,433.425,145.63125
442.5,515.25,478.5,543.0,575.25,404.25,549.75,447.0,452.75,587.75,390.0,507.25,562.0,123.75,29.25,194.25,222.75,413.25,45334.36505190312,508.9318181818182,428.5,142.5
443.625,510.525,480.45,537.975,575.625,402.75,540.45,447.0,451.65,566.775,389.7,492.0,556.425,124.95,30.0,191.025,227.25,409.8926470588235,44406.035813148796,503.68636363636364,427.2,143.30625
444.75,505.8,482.4,532.95,576.0,401.25,531.15,447.0,450.55,545.8,389.4,476.75,550.85,126.15,30.75,187.8,231.75,406.5352941176471,43477.70657439447,498.4409090909091,425.9,144.1125
445.875,501.075,484.35,527.925,576.375,399.75,521.85,447.0,449.45,524.825,389.1,461.5,545.275,127.35,31.5,184.575,236.25,403.1779411764706,42549.37733564014,493.19545454545454,424.6,144.91875
447.0,496.35,486.3,522.9,576.75,398.25,512.55,447.0,448.35,503.85,388.8,446.25,539.7,128.55,32.25,181.35,240.75,399.82058823529417,41621.04809688582,487.95,423.3,145.725
448.125,491.625,488.25,517.875,577.125,396.75,503.25,447.0,447.25,482.875,388.5,431.0,534.125,129.75,33.0,178.125,245.25,396.4632352941177,40692.71885813149,482.7045454545455,422.0,146.53125
449.25,486.9,490.2,512.85,577.5,395.25,493.95,447.0,446.15,461.9,388.2,415.75,528.55,130.95,33.75,174.9,249.75,393.1058823529412,39764.389619377165,477.45909090909095,420.7,147.3375
450.375,482.175,492.15,507.825,577.875,393.75,484.65,447.0,445.05,440.92499999999995,387.9,400.5,522.975,132.15,34.5,171.675,254.25,389.74852941176476,38836.06038062284,472.2136363636364,419.4,148.14375
451.5,477.45,494.1,502.8,578.25,392.25,475.35,447.0,443.95,419.95,387.6,385.25,517.4,133.35,35.25,168.45,258.75,386.3911764705883,37907.73114186851,466.96818181818185,418.1,148.95
452.625,472.725,496.05,497.775,578.625,390.75,466.05,447.0,442.85,398.975,387.3,370.0,511.825,134.55,36.0,165.225,263.25,383.03382352941185,36979.40190311419,461.7227272727273,416.8,149.75625
453.75,468.0,498.0,492.75,579.0,389.25,456.75,447.0,441.75,378.0,387.0,354.75,506.25,135.75,36.75,162.0,267.75,379.67647058823536,36051.07266435986,456.47727272727275,415.5,150.5625
455.475,462.45,495.75,472.05,569.025,378.375,447.6,448.25,441.75,378.0,387.975,353.925,506.25,140.175,35.55,165.75,265.65,376.7058823529412,35509.27906574395,452.4318181818182,410.0625,151.78125
457.2,456.9,493.5,451.35,559.05,367.5,438.45,449.5,441.75,378.0,388.95,353.1,506.25,144.6,34.35,169.5,263.55,373.73529411764713,34967.485467128026,448.3863636363636,404.625,153.0
458.925,451.35,491.25,430.65,549.075,356.625,429.3,450.75,441.75,378.0,389.925,352.275,506.25,149.025,33.15,173.25,261.45,370.764705882353,34425.69186851211,444.3409090909091,399.1875,154.21875
460.65,445.8,489.0,409.95,539.1,345.75,420.15,452.0,441.75,378.0,390.9,351.45,506.25,153.45,31.95,177.0,259.35,367.79411764705884,33883.89826989619,440.29545454545456,393.75,155.4375
462.375,440.25,486.75,389.25,529.125,334.875,411.0,453.25,441.75,378.0,391.875,350.625,506.25,157.875,30.75,180.75,257.25,364.82352941176475,33342.10467128028,436.25,388.3125,156.65625
464.1,434.7,484.5,368.55,519.15,324.0,401.85,454.5,441.75,378.0,392.85,349.8,506.25,162.3,29.55,184.5,255.15,361.8529411764706,32800.31107266436,432.20454545454544,382.875,157.875
465.825,429.15,482.25,347.85,509.175,313.125,392.7,455.75,441.75,378.0,393.825,348.975,506.25,166.725,28.35,188.25,253.05,358.88235294117646,32258.517474048444,428.1590909090909,377.4375,159.09375
467.55,423.6,480.0,327.15,499.2,302.25,383.55,457.0,441.75,378.0,394.8,348.15,506.25,171.15,27.15,192.0,250.95,355.9117647058823,31716.723875432526,424.1136363636364,372.0,160.3125
469.275,418.05,477.75,306.45000000000005,489.225,291.375,374.4,458.25,441.75,378.0,395.775,347.325,506.25,175.575,25.950000000000003,195.75,248.85,352.94117647058823,31174.93027681661,420.0681818181818,366.5625,161.53125
471.0,412.5,475.5,285.75,479.25,280.5,365.25,459.5,441.75,378.0,396.75,346.5,506.25,180.0,24.75,199.5,246.75,349.9705882352941,30633.13667820069,416.02272727272725,361.125,162.75
461.55,414.75,469.575,284.025,465.75,275.85,366.45,462.975,436.675,376.75,394.7,346.625,497.1,175.5,25.5,203.175,248.175,347.360294117647,30337.317301038063,412.75,356.2625,163.0875
452.1,417.0,463.65,282.3,452.25,271.2,367.65,466.45,431.6,375.5,392.65,346.75,487.95,171.0,26.25,206.85,249.6,344.75,30041.49792387543,409.4772727272727,351.4,163.425
442.65,419.25,457.725,280.575,438.75,266.55,368.85,469.925,426.525,374.25,390.6,346.875,478.8,166.5,27.0,210.525,251.025,342.1397058823529,29745.6785467128,406.20454545454544,346.5375,163.7625
433.2,421.5,451.8,278.85,425.25,261.9,370.05,473.4,421.45,373.0,388.55,347.0,469.65,162.0,27.75,214.2,252.45,339.52941176470586,29449.85916955017,402.9318181818182,341.675,164.1
423.75,423.75,445.875,277.125,411.75,257.25,371.25,476.875,416.375,371.75,386.5,347.125,460.5,157.5,28.5,217.875,253.875,336.9191176470588,29154.039792387543,399.6590909090909,336.8125,164.4375
414.3,426.0,439.95,275.4,398.25,252.6,372.45,480.35,411.3,370.5,384.45,347.25,451.35,153.0,29.25,221.55,255.3,334.30882352941177,28858.22041522491,396.3863636363636,331.95,164.775
404.85,428.25,434.025,273.675,384.75,247.95,373.65,483.825,406.225,369.25,382.4,347.375,442.2,148.5,30.0,225.225,256.725,331.6985294117647,28562.40103806228,393.1136363636364,327.0875,165.1125
395.4,430.5,428.1,271.95,371.25,243.3,374.85,487.3,401.15,368.0,380.35,347.5,433.05,144.0,30.75,228.9,258.15,329.0882352941176,28266.58166089965,389.8409090909091,322.225,165.45
385.95,432.75,422.175,270.225,357.75,238.65,376.05,490.775,396.075,366.75,378.3,347.625,423.9,139.5,31.5,232.575,259.575,326.4779411764706,27970.76228373702,386.5681818181818,317.3625,165.7875
376.5,435.0,416.25,268.5,344.25,234.0,377.25,494.25,391.0,365.5,376.25,347.75,414.75,135.0,32.25,236.25,261.0,323.86764705882354,27674.94290657439,383.29545454545456,312.5,166.125
377.4,426.075,412.35,270.375,342.45,242.175,373.625,494.25,387.15,363.675,365.925,339.6,396.45,135.9,35.7,235.2,270.975,321.72205882352944,27498.516608996535,378.37954545454545,314.6625,169.44375
378.3,417.15,408.45,272.25,340.65,250.35,370.0,494.25,383.3,361.85,355.6,331.45,378.15,136.8,39.15,234.15,280.95,319.5764705882353,27322.09031141868,373.4636363636364,316.825,172.7625
379.2,408.225,404.55,274.125,338.85,258.525,366.375,494.25,379.45,360.025,345.275,323.3,359.85,137.7,42.6,233.1,290.925,317.4308823529412,27145.66401384083,368.5477272727273,318.9875,176.08125
380.1,399.3,400.65,276.0,337.05,266.7,362.75,494.25,375.6,358.2,334.95,315.15,341.55,138.6,46.05,232.05,300.9,315.2852941176471,26969.237716262975,363.6318181818182,321.15,179.4
381.0,390.375,396.75,277.875,335.25,274.875,359.125,494.25,371.75,356.375,324.625,307.0,323.25,139.5,49.5,231.0,310.875,313.1397058823529,26792.81141868512,358.7159090909091,323.3125,182.71875
381.9,381.45,392.85,279.75,333.45,283.05,355.5,494.25,367.9,354.55,314.3,298.85,304.95,140.4,52.95,229.95,320.85,310.99411764705883,26616.385121107265,353.8,325.475,186.0375
382.8,372.525,388.95,281.625,331.65,291.225,351.875,494.25,364.05,352.725,303.975,290.7,286.65,141.3,56.400000000000006,228.9,330.825,308.84852941176473,26439.95882352941,348.8840909090909,327.6375,189.35625
383.7,363.6,385.05,283.5,329.85,299.4,348.25,494.25,360.2,350.9,293.65,282.55,268.35,142.2,59.85,227.85,340.8,306.70294117647063,26263.53252595156,343.9681818181818,329.8,192.675
