S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
1013.0,636.0,602.0,608.0,911.0,606.0,751.0,795.0,683.0,624.0,456.3333333333333,646.0,379.0,128.0,44.0,397.0,107.0,552.1372549019608,110181.13956170704,467.6944444444445,810.5,717.6666666666666
993.5,647.0,603.6,617.0,903.5,615.4,759.8,794.7333333333333,682.3,623.0,453.09999999999997,642.7,379.3666666666667,130.0,43.7,396.1,104.4,552.3058823529411,108694.35155709343,467.7333333333334,805.25,721.9666666666666
974.0,658.0,605.2,626.0,896.0,624.8,768.6,794.4666666666667,681.6,622.0,449.8666666666667,639.4,379.73333333333335,132.0,43.4,395.2,101.8,552.4745098039216,107207.56355247981,467.7722222222223,800.0,726.2666666666667
954.5,669.0,606.8,635.0,888.5,634.2,777.4,794.2,680.9,621.0,446.6333333333333,636.1,380.1,134.0,43.1,394.3,99.2,552.643137254902,105720.7755478662,467.8111111111112,794.75,730.5666666666666
935.0,680.0,608.4,644.0,881.0,643.6,786.2,793.9333333333334,680.2,620.0,443.4,632.8,380.4666666666667,136.0,42.8,393.4,96.6,552.8117647058824,104233.98754325259,467.8500000000001,789.5,734.8666666666667
915.5,691.0,610.0,653.0,873.5,653.0,795.0,793.6666666666667,679.5,619.0,440.16666666666663,629.5,380.83333333333337,138.0,42.5,392.5,94.0,552.9803921568628,102747.19953863899,467.88888888888897,784.25,739.1666666666666
896.0,702.0,611.6,662.0,866.0,662.4,803.8,793.4,678.8,618.0,436.93333333333334,626.2,381.2,140.0,42.2,391.6,91.4,553.1490196078431,101260.41153402536,467.92777777777786,779.0,743.4666666666666
876.5,713.0,613.2,671.0,858.5,671.8,812.6,793.1333333333333,678.1,617.0,433.7,622.9,381.56666666666666,142.0,41.9,390.7,88.8,553.3176470588236,99773.62352941177,467.96666666666675,773.75,747.7666666666667
857.0,724.0,614.8,680.0,851.0,681.2,821.4,792.8666666666667,677.4,616.0,430.46666666666664,619.6,381.93333333333334,144.0,41.6,389.8,86.2,553.4862745098039,98286.83552479815,468.00555555555565,768.5,752.0666666666666
837.5,735.0,616.4,689.0,843.5,690.6,830.2,792.6,676.7,615.0,427.23333333333335,616.3,382.3,146.0,41.3,388.9,83.6,553.6549019607844,96800.04752018454,468.04444444444454,763.25,756.3666666666667
818.0,746.0,618.0,698.0,836.0,700.0,839.0,792.3333333333334,676.0,614.0,424.0,613.0,382.6666666666667,148.0,41.0,388.0,81.0,553.8235294117648,95313.25951557093,468.0833333333334,758.0,760.6666666666666
821.9,727.3,628.1,687.0,830.7,700.5,816.3,794.4000000000001,677.8333333333334,612.9666666666667,429.8333333333333,597.2,376.8,146.6,42.4,400.8,80.9,551.2666666666667,94496.54417531718,467.0111111111112,754.45,752.8333333333333
825.8,708.6,638.2,676.0,825.4,701.0,793.6,796.4666666666667,679.6666666666666,611.9333333333333,435.6666666666667,581.4,370.93333333333334,145.2,43.8,413.6,80.8,548.7098039215687,93679.82883506342,465.938888888889,750.9,745.0
829.7,689.9,648.3,665.0,820.1,701.5,770.9,798.5333333333333,681.5,610.9,441.5,565.6,365.06666666666666,143.8,45.2,426.4,80.7,546.1529411764707,92863.11349480969,464.86666666666673,747.35,737.1666666666666
833.6,671.2,658.4,654.0,814.8,702.0,748.2,800.6,683.3333333333334,609.8666666666667,447.3333333333333,549.8,359.2,142.4,46.6,439.2,80.6,543.5960784313726,92046.39815455594,463.79444444444454,743.8,729.3333333333334
837.5,652.5,668.5,643.0,809.5,702.5,725.5,802.6666666666667,685.1666666666667,608.8333333333333,453.16666666666663,534.0,353.33333333333337,141.0,48.0,452.0,80.5,541.0392156862745,91229.68281430218,462.7222222222223,740.25,721.5
841.4,633.8,678.6,632.0,804.2,703.0,702.8,804.7333333333333,687.0,607.8,459.0,518.2,347.4666666666667,139.6,49.4,464.8,80.4,538.4823529411765,90412.96747404843,461.65000000000003,736.7,713.6666666666666
845.3,615.1,688.7,621.0,798.9,703.5,680.1,806.8,688.8333333333334,606.7666666666667,464.8333333333333,502.4,341.6,138.2,50.8,477.6,80.3,535.9254901960785,89596.25213379468,460.57777777777784,733.15,705.8333333333334
849.2,596.4,698.8,610.0,793.6,704.0,657.4,808.8666666666667,690.6666666666667,605.7333333333333,470.66666666666663,486.6,335.73333333333335,136.8,52.2,490.4,80.2,533.3686274509804,88779.53679354094,459.5055555555556,729.6,698.0
853.1,577.7,708.9,599.0,788.3,704.5,634.7,810.9333333333334,692.5,604.6999999999999,476.5,470.79999999999995,329.8666666666667,135.4,53.6,503.2,80.1,530.8117647058823,87962.8214532872,458.4333333333334,726.05,690.1666666666667
857.0,559.0,719.0,588.0,783.0,705.0,612.0,813.0,694.3333333333334,603.6666666666666,482.3333333333333,455.0,324.0,134.0,55.0,516.0,80.0,528.2549019607843,87146.10611303344,457.36111111111114,722.5,682.3333333333334
838.0,568.6,701.6,574.4,777.0,696.2,609.7,804.5,683.7,615.1999999999999,488.2,455.2,324.0,132.4,59.3,526.9,82.4,525.7235294117647,85306.62560553633,456.925,706.2,680.6
819.0,578.2,684.2,560.8,771.0,687.4,607.4,796.0,673.0666666666667,626.7333333333333,494.06666666666666,455.4,324.0,130.8,63.6,537.8,84.8,523.1921568627452,83467.14509803921,456.48888888888894,689.9,678.8666666666667
800.0,587.8,666.8,547.2,765.0,678.6,605.1,787.5,662.4333333333334,638.2666666666667,499.93333333333334,455.6,324.0,129.2,67.9,548.7,87.2,520.6607843137255,81627.6645905421,456.0527777777778,673.6,677.1333333333333
781.0,597.4,649.4,533.6,759.0,669.8,602.8,779.0,651.8000000000001,649.8,505.8,455.8,324.0,127.6,72.2,559.6,89.6,518.1294117647059,79788.18408304498,455.6166666666667,657.3,675.4
762.0,607.0,632.0,520.0,753.0,661.0,600.5,770.5,641.1666666666667,661.3333333333333,511.66666666666663,456.0,324.0,126.0,76.5,570.5,92.0,515.5980392156863,77948.70357554787,455.18055555555554,641.0,673.6666666666667
743.0,616.6,614.6,506.4,747.0,652.2,598.2,762.0,630.5333333333333,672.8666666666667,517.5333333333333,456.2,324.0,124.4,80.8,581.4,94.4,513.0666666666666,76109.22306805075,454.74444444444447,624.7,671.9333333333334
724.0,626.2,597.2,492.8,741.0,643.4,595.9,753.5,619.9,684.4,523.4,456.4,324.0,122.8,85.1,592.3,96.8,510.535294117647,74269.74256055364,454.30833333333334,608.4,670.2
705.0,635.8,579.8,479.2,735.0,634.6,593.6,745.0,609.2666666666667,695.9333333333333,529.2666666666667,456.6,324.0,121.2,89.4,603.2,99.2,508.00392156862745,72430.26205305653,453.8722222222222,592.1,668.4666666666667
686.0,645.4,562.4,465.6,729.0,625.8,591.3,736.5,598.6333333333333,707.4666666666667,535.1333333333333,456.8,324.0,119.6,93.69999999999999,614.1,101.6,505.47254901960787,70590.78154555941,453.43611111111113,575.8,666.7333333333333
667.0,655.0,545.0,452.0,723.0,617.0,589.0,728.0,588.0,719.0,541.0,457.0,324.0,118.0,98.0,625.0,104.0,502.94117647058823,68751.3010380623,453.0,559.5,665.0
668.9,660.4,528.6,458.7,707.8,627.8,584.9,722.7,584.0,718.6,544.3333333333334,455.9,326.1666666666667,117.1,99.4,619.5,101.7,501.55882352941177,69617.54232987315,450.2416666666667,563.8,665.3333333333334
670.8,665.8,512.2,465.4,692.6,638.6,580.8,717.4,580.0,718.2,547.6666666666666,454.8,328.3333333333333,116.2,100.8,614.0,99.4,500.1764705882353,70483.78362168398,447.48333333333335,568.1,665.6666666666666
672.7,671.2,495.8,472.1,677.4,649.4,576.7,712.1,576.0,717.8,551.0,453.7,330.5,115.3,102.2,608.5,97.1,498.7941176470588,71350.02491349482,444.725,572.4,666.0
674.6,676.6,479.4,478.8,662.2,660.2,572.6,706.8,572.0,717.4,554.3333333333334,452.6,332.6666666666667,114.4,103.6,603.0,94.8,497.4117647058823,72216.26620530567,441.9666666666667,576.7,666.3333333333334
676.5,682.0,463.0,485.5,647.0,671.0,568.5,701.5,568.0,717.0,557.6666666666667,451.5,334.83333333333337,113.5,105.0,597.5,92.5,496.02941176470586,73082.50749711652,439.20833333333337,581.0,666.6666666666667
678.4,687.4,446.6,492.2,631.8,681.8,564.4,696.2,564.0,716.6,561.0,450.4,337.0,112.6,106.4,592.0,90.2,494.6470588235294,73948.74878892735,436.45,585.3,667.0
680.3,692.8,430.20000000000005,498.9,616.6,692.6,560.3,690.9,560.0,716.2,564.3333333333334,449.3,339.1666666666667,111.7,107.8,586.5,87.9,493.2647058823529,74814.9900807382,433.69166666666666,589.6,667.3333333333334
682.2,698.2,413.8,505.6,601.4,703.4,556.2,685.6,556.0,715.8,567.6666666666667,448.2,341.33333333333337,110.8,109.2,581.0,85.6,491.8823529411764,75681.23137254904,430.93333333333334,593.9,667.6666666666667
684.1,703.6,397.4,512.3,586.2,714.2,552.1,680.3,552.0,715.4,571.0,447.1,343.5,109.9,110.6,575.5,83.3,490.49999999999994,76547.47266435987,428.175,598.2,668.0
686.0,709.0,381.0,519.0,571.0,725.0,548.0,675.0,548.0,715.0,574.3333333333334,446.0,345.6666666666667,109.0,112.0,570.0,81.0,489.1176470588235,77413.71395617072,425.4166666666667,602.5,668.3333333333334
682.0,693.8,384.9,507.2,562.8,709.7,552.9333333333334,675.8333333333334,546.8,712.1666666666666,577.7,441.2,352.0,105.8,110.6,556.7,82.2,485.5490196078431,77084.55640138409,424.9027777777778,594.6,655.4333333333334
678.0,678.6,388.8,495.4,554.6,694.4,557.8666666666667,676.6666666666666,545.6,709.3333333333334,581.0666666666667,436.4,358.33333333333337,102.6,109.2,543.4,83.4,481.9803921568627,76755.39884659747,424.3888888888889,586.7,642.5333333333334
674.0,663.4,392.7,483.6,546.4,679.1,562.8,677.5,544.4,706.5,584.4333333333334,431.6,364.6666666666667,99.4,107.8,530.1,84.6,478.4117647058823,76426.24129181085,423.875,578.8,629.6333333333333
670.0,648.2,396.6,471.8,538.2,663.8,567.7333333333333,678.3333333333334,543.2,703.6666666666666,587.8000000000001,426.8,371.0,96.2,106.4,516.8,85.8,474.84313725490193,76097.08373702422,423.36111111111114,570.9,616.7333333333333
666.0,633.0,400.5,460.0,530.0,648.5,572.6666666666667,679.1666666666667,542.0,700.8333333333333,591.1666666666667,422.0,377.33333333333337,93.0,105.0,503.5,87.0,471.27450980392155,75767.9261822376,422.8472222222223,563.0,603.8333333333334
662.0,617.8,404.4,448.2,521.8,633.2,577.6,680.0,540.8,698.0,594.5333333333333,417.2,383.6666666666667,89.8,103.6,490.2,88.2,467.70588235294116,75438.76862745099,422.33333333333337,555.1,590.9333333333334
658.0,602.6,408.3,436.4,513.6,617.9,582.5333333333333,680.8333333333334,539.6,695.1666666666666,597.9,412.4,390.0,86.6,102.2,476.9,89.4,464.1372549019608,75109.61107266437,421.81944444444446,547.2,578.0333333333334
654.0,587.4,412.2,424.6,505.4,602.6,587.4666666666667,681.6666666666667,538.4,692.3333333333333,601.2666666666667,407.6,396.3333333333333,83.4,100.8,463.6,90.6,460.5686274509804,74780.45351787774,421.3055555555556,539.3,565.1333333333333
650.0,572.2,416.1,412.8,497.2,587.3,592.4000000000001,682.5,537.2,689.5,604.6333333333333,402.8,402.6666666666667,80.2,99.4,450.3,91.8,457.0,74451.29596309112,420.79166666666674,531.4,552.2333333333333
646.0,557.0,420.0,401.0,489.0,572.0,597.3333333333334,683.3333333333334,536.0,686.6666666666666,608.0,398.0,409.0,77.0,98.0,437.0,93.0,453.4313725490196,74122.1384083045,420.2777777777778,523.5,539.3333333333334
639.3,555.9,423.2,398.2,511.4,569.2,591.8000000000001,680.8000000000001,540.8333333333334,688.0999999999999,599.8666666666667,403.5,409.0,80.7,97.8,434.4,92.0,453.88235294117646,73217.14509803921,420.16666666666674,518.75,545.5
632.6,554.8,426.4,395.4,533.8,566.4,586.2666666666667,678.2666666666667,545.6666666666666,689.5333333333333,591.7333333333333,409.0,409.0,84.4,97.6,431.8,91.0,454.3333333333333,72312.15178777394,420.0555555555556,514.0,551.6666666666667
625.9,553.7,429.6,392.6,556.2,563.6,580.7333333333333,675.7333333333333,550.5,690.9666666666667,583.6,414.5,409.0,88.1,97.4,429.2,90.0,454.7843137254902,71407.15847750865,419.94444444444446,509.25,557.8333333333334
619.2,552.6,432.8,389.8,578.6,560.8,575.2,673.2,555.3333333333334,692.4,575.4666666666667,420.0,409.0,91.8,97.2,426.6,89.0,455.2352941176471,70502.16516724337,419.83333333333337,504.5,564.0
612.5,551.5,436.0,387.0,601.0,558.0,569.6666666666667,670.6666666666667,560.1666666666667,693.8333333333333,567.3333333333333,425.5,409.0,95.5,97.0,424.0,88.0,455.6862745098039,69597.1718569781,419.7222222222223,499.75,570.1666666666667
605.8,550.4,439.2,384.2,623.4,555.2,564.1333333333333,668.1333333333333,565.0,695.2666666666667,559.1999999999999,431.0,409.0,99.2,96.8,421.4,87.0,456.1372549019608,68692.1785467128,419.61111111111114,495.0,576.3333333333334
599.1,549.3,442.4,381.4,645.8,552.4,558.6,665.6,569.8333333333334,696.7,551.0666666666666,436.5,409.0,102.9,96.6,418.8,86.0,456.5882352941176,67787.18523644752,419.5,490.25,582.5
592.4,548.2,445.6,378.6,668.2,549.6,553.0666666666667,663.0666666666667,574.6666666666667,698.1333333333333,542.9333333333333,442.0,409.0,106.6,96.4,416.2,85.0,457.03921568627453,66882.19192618223,419.3888888888889,485.5,588.6666666666666
585.7,547.1,448.8,375.8,690.6,546.8,547.5333333333333,660.5333333333333,579.5,699.5666666666666,534.8,447.5,409.0,110.30000000000001,96.2,413.6,84.0,457.4901960784314,65977.19861591696,419.2777777777778,480.75,594.8333333333334
579.0,546.0,452.0,373.0,713.0,544.0,542.0,658.0,584.3333333333334,701.0,526.6666666666666,453.0,409.0,114.0,96.0,411.0,83.0,457.94117647058823,65072.205305651674,419.1666666666667,476.0,601.0
571.6,554.9,451.7,374.7,694.5,541.9,543.6,652.2333333333333,582.5,700.6,518.5999999999999,447.6,409.26666666666665,118.4,91.3,416.6,78.3,455.78235294117644,64557.77785467128,417.55833333333334,473.15,597.1
564.2,563.8,451.4,376.4,676.0,539.8,545.2,646.4666666666667,580.6666666666667,700.2,510.5333333333333,442.2,409.53333333333336,122.8,86.6,422.2,73.6,453.6235294117647,64043.35040369089,415.95,470.3,593.2
556.8,572.7,451.1,378.1,657.5,537.7,546.8,640.7,578.8333333333334,699.8,502.46666666666664,436.8,409.8,127.2,81.9,427.8,68.9,451.4647058823529,63528.9229527105,414.3416666666667,467.45,589.3
549.4,581.6,450.8,379.8,639.0,535.6,548.4,634.9333333333334,577.0,699.4,494.4,431.4,410.06666666666666,131.6,77.2,433.4,64.2,449.3058823529412,63014.49550173011,412.73333333333335,464.6,585.4
542.0,590.5,450.5,381.5,620.5,533.5,550.0,629.1666666666667,575.1666666666667,699.0,486.3333333333333,426.0,410.33333333333337,136.0,72.5,439.0,59.5,447.1470588235294,62500.068050749716,411.125,461.75,581.5
534.6,599.4,450.2,383.2,602.0,531.4,551.6,623.4,573.3333333333334,698.6,478.26666666666665,420.6,410.6,140.4,67.8,444.6,54.8,444.9882352941176,61985.64059976932,409.51666666666665,458.9,577.6
527.2,608.3,449.9,384.9,583.5,529.3,553.2,617.6333333333333,571.5,698.2,470.2,415.2,410.8666666666667,144.8,63.1,450.2,50.1,442.82941176470587,61471.213148788935,407.9083333333333,456.05,573.7
519.8,617.2,449.6,386.6,565.0,527.2,554.8,611.8666666666667,569.6666666666666,697.8,462.1333333333333,409.8,411.1333333333333,149.2,58.4,455.8,45.4,440.6705882352941,60956.78569780854,406.3,453.2,569.8
512.4,626.1,449.3,388.3,546.5,525.1,556.4,606.1,567.8333333333334,697.4,454.06666666666666,404.4,411.40000000000003,153.6,53.699999999999996,461.4,40.699999999999996,438.51176470588234,60442.35824682815,404.69166666666666,450.35,565.9
505.0,635.0,449.0,390.0,528.0,523.0,558.0,600.3333333333334,566.0,697.0,446.0,399.0,411.6666666666667,158.0,49.0,467.0,36.0,436.35294117647055,59927.93079584776,403.0833333333333,447.5,562.0
511.1,617.0,447.7,399.7,513.7,539.7,557.7,591.2,563.5333333333333,689.9333333333334,445.26666666666665,396.3,412.90000000000003,158.0,50.4,468.6,39.1,435.4019607843137,59182.38062283738,401.71944444444443,455.4,556.8
517.2,599.0,446.4,409.4,499.4,556.4,557.4,582.0666666666667,561.0666666666667,682.8666666666667,444.53333333333336,393.6,414.1333333333333,158.0,51.8,470.2,42.2,434.45098039215685,58436.83044982699,400.35555555555555,463.3,551.6
523.3,581.0,445.1,419.1,485.1,573.1,557.1,572.9333333333334,558.6,675.8,443.8,390.9,415.3666666666667,158.0,53.2,471.8,45.3,433.49999999999994,57691.280276816615,398.9916666666667,471.2,546.4
529.4,563.0,443.8,428.8,470.8,589.8,556.8,563.8000000000001,556.1333333333333,668.7333333333333,443.06666666666666,388.2,416.6,158.0,54.6,473.4,48.4,432.5490196078431,56945.730103806236,397.6277777777778,479.1,541.2
535.5,545.0,442.5,438.5,456.5,606.5,556.5,554.6666666666667,553.6666666666667,661.6666666666667,442.33333333333337,385.5,417.83333333333337,158.0,56.0,475.0,51.5,431.59803921568624,56200.17993079586,396.2638888888889,487.0,536.0
541.6,527.0,441.2,448.2,442.2,623.2,556.2,545.5333333333333,551.2,654.6,441.6,382.8,419.06666666666666,158.0,57.4,476.6,54.6,430.6470588235294,55454.62975778547,394.90000000000003,494.9,530.8
547.7,509.0,439.9,457.9,427.9,639.9,555.9,536.4,548.7333333333333,647.5333333333333,440.8666666666667,380.1,420.3,158.0,58.8,478.2,57.7,429.69607843137254,54709.07958477509,393.53611111111115,502.8,525.6
553.8,491.0,438.6,467.6,413.6,656.6,555.6,527.2666666666667,546.2666666666667,640.4666666666667,440.1333333333333,377.4,421.53333333333336,158.0,60.2,479.8,60.8,428.74509803921563,53963.52941176471,392.1722222222223,510.7,520.4
559.9,473.0,437.3,477.3,399.29999999999995,673.3,555.3,518.1333333333333,543.8000000000001,633.4000000000001,439.40000000000003,374.7,422.76666666666665,158.0,61.6,481.4,63.900000000000006,427.7941176470588,53217.97923875433,390.8083333333334,518.6,515.2
566.0,455.0,436.0,487.0,385.0,690.0,555.0,509.0,541.3333333333334,626.3333333333334,438.6666666666667,372.0,424.0,158.0,63.0,483.0,67.0,426.84313725490193,52472.42906574395,389.4444444444445,526.5,510.0
562.8,444.6,438.2,481.7,393.2,678.4,549.0,510.43333333333334,539.6,608.4000000000001,438.0,375.8,424.0,156.0,63.5,475.7,66.9,423.89607843137253,51351.73056516724,387.12777777777785,522.25,505.4
559.6,434.2,440.4,476.4,401.4,666.8,543.0,511.8666666666667,537.8666666666667,590.4666666666667,437.33333333333337,379.6,424.0,154.0,64.0,468.4,66.8,420.9490196078431,50231.032064590545,384.8111111111112,518.0,500.8
556.4,423.8,442.6,471.1,409.6,655.2,537.0,513.3,536.1333333333333,572.5333333333333,436.6666666666667,383.4,424.0,152.0,64.5,461.1,66.7,418.0019607843137,49110.33356401384,382.4944444444445,513.75,496.2
553.2,413.4,444.8,465.8,417.8,643.6,531.0,514.7333333333333,534.4,554.6,436.0,387.2,424.0,150.0,65.0,453.8,66.6,415.0549019607843,47989.63506343714,380.17777777777786,509.5,491.6
550.0,403.0,447.0,460.5,426.0,632.0,525.0,516.1666666666667,532.6666666666667,536.6666666666667,435.33333333333337,391.0,424.0,148.0,65.5,446.5,66.5,412.1078431372549,46868.936562860436,377.8611111111112,505.25,487.0
546.8,392.6,449.2,455.2,434.2,620.4,519.0,517.6,530.9333333333334,518.7333333333333,434.6666666666667,394.8,424.0,146.0,66.0,439.2,66.4,409.1607843137255,45748.23806228374,375.5444444444445,501.0,482.4
543.6,382.2,451.4,449.9,442.4,608.8,513.0,519.0333333333333,529.2,500.8,434.0,398.6,424.0,144.0,66.5,431.9,66.3,406.2137254901961,44627.53956170703,373.2277777777778,496.75,477.8
540.4,371.8,453.6,444.6,450.6,597.2,507.0,520.4666666666667,527.4666666666667,482.8666666666667,433.3333333333333,402.4,424.0,142.0,67.0,424.6,66.2,403.2666666666667,43506.841061130326,370.91111111111115,492.5,473.2
537.2,361.4,455.8,439.3,458.8,585.6,501.0,521.9000000000001,525.7333333333333,464.93333333333334,432.6666666666667,406.2,424.0,140.0,67.5,417.3,66.1,400.3196078431373,42386.14256055363,368.5944444444445,488.25,468.6
534.0,351.0,458.0,434.0,467.0,574.0,495.0,523.3333333333334,524.0,447.0,432.0,410.0,424.0,138.0,68.0,410.0,66.0,397.3725490196079,41265.44405997692,366.2777777777778,484.0,464.0
527.3,357.0,459.1,434.6,461.9,565.7,493.8,521.4333333333334,524.4,448.73333333333335,434.7,410.23333333333335,422.23333333333335,146.8,67.0,412.7,66.0,397.2725490196079,40419.93679354094,367.2611111111112,480.95,461.5333333333333
520.6,363.0,460.2,435.2,456.8,557.4,492.6,519.5333333333333,524.8,450.46666666666664,437.4,410.46666666666664,420.46666666666664,155.6,66.0,415.4,66.0,397.17254901960786,39574.42952710495,368.24444444444447,477.9,459.06666666666666
513.9,369.0,461.3,435.8,451.7,549.1,491.4,517.6333333333333,525.2,452.2,440.1,410.7,418.7,164.4,65.0,418.1,66.0,397.0725490196079,38728.922260668965,369.2277777777778,474.85,456.6
507.2,375.0,462.4,436.4,446.6,540.8,490.2,515.7333333333333,525.6,453.93333333333334,442.8,410.93333333333334,416.93333333333334,173.2,64.0,420.8,66.0,396.97254901960787,37883.41499423298,370.21111111111117,471.8,454.1333333333333
500.5,381.0,463.5,437.0,441.5,532.5,489.0,513.8333333333334,526.0,455.66666666666663,445.5,411.16666666666663,415.16666666666663,182.0,63.0,423.5,66.0,396.87254901960785,37037.90772779699,371.19444444444446,468.75,451.66666666666663
493.8,387.0,464.6,437.6,436.4,524.2,487.8,511.93333333333334,526.4,457.4,448.2,411.4,413.4,190.8,62.0,426.2,66.0,396.7725490196078,36192.40046136101,372.1777777777778,465.7,449.2
487.1,393.0,465.7,438.2,431.3,515.9,486.6,510.0333333333333,526.8,459.1333333333333,450.9,411.6333333333333,411.6333333333333,199.60000000000002,61.0,428.9,66.0,396.6725490196078,35346.893194925025,373.16111111111115,462.65,446.73333333333335
480.4,399.0,466.8,438.8,426.2,507.6,485.4,508.1333333333333,527.2,460.8666666666667,453.6,411.8666666666667,409.8666666666667,208.4,60.0,431.6,66.0,396.57254901960783,34501.38592848904,374.1444444444445,459.6,444.26666666666665
473.7,405.0,467.9,439.4,421.1,499.3,484.2,506.23333333333335,527.6,462.59999999999997,456.3,412.09999999999997,408.09999999999997,217.2,59.0,434.3,66.0,396.4725490196078,33655.87866205305,375.1277777777778,456.55,441.79999999999995
467.0,411.0,469.0,440.0,416.0,491.0,483.0,504.3333333333333,528.0,464.3333333333333,459.0,412.3333333333333,406.3333333333333,226.0,58.0,437.0,66.0,396.3725490196078,32810.37139561707,376.11111111111114,453.5,439.3333333333333
455.1,425.3,467.2,439.2,419.7,495.9,480.0333333333333,503.09999999999997,531.5333333333333,466.1333333333333,461.8,414.9,398.7,219.7,60.0,430.6,68.7,396.3294117647058,33478.727335640135,375.20000000000005,447.15,446.96666666666664
443.2,439.6,465.4,438.4,423.4,500.8,477.06666666666666,501.8666666666667,535.0666666666667,467.93333333333334,464.6,417.46666666666664,391.06666666666666,213.4,62.0,424.2,71.4,396.2862745098039,34147.08327566321,374.2888888888889,440.8,454.59999999999997
431.3,453.9,463.6,437.6,427.1,505.7,474.1,500.6333333333333,538.6,469.7333333333333,467.4,420.0333333333333,383.43333333333334,207.1,64.0,417.8,74.1,396.2431372549019,34815.439215686274,373.3777777777778,434.45,462.2333333333333
419.4,468.2,461.8,436.8,430.8,510.6,471.1333333333333,499.4,542.1333333333333,471.5333333333333,470.2,422.59999999999997,375.8,200.8,66.0,411.4,76.8,396.2,35483.79515570934,372.4666666666667,428.1,469.8666666666666
407.5,482.5,460.0,436.0,434.5,515.5,468.16666666666663,498.16666666666663,545.6666666666667,473.3333333333333,473.0,425.16666666666663,368.16666666666663,194.5,68.0,405.0,79.5,396.156862745098,36152.151095732406,371.55555555555554,421.75,477.5
395.6,496.8,458.2,435.2,438.2,520.4,465.2,496.93333333333334,549.2,475.1333333333333,475.8,427.73333333333335,360.5333333333333,188.2,70.0,398.6,82.2,396.11372549019603,36820.50703575548,370.64444444444445,415.4,485.1333333333333
383.7,511.1,456.4,434.4,441.9,525.3,462.23333333333335,495.7,552.7333333333333,476.93333333333334,478.6,430.3,352.9,181.9,72.0,392.2,84.9,396.0705882352941,37488.862975778546,369.73333333333335,409.05,492.76666666666665
371.8,525.4,454.6,433.6,445.6,530.2,459.26666666666665,494.46666666666664,556.2666666666667,478.7333333333333,481.4,432.8666666666667,345.26666666666665,175.6,74.0,385.8,87.6,396.02745098039213,38157.21891580161,368.82222222222225,402.7,500.4
359.9,539.7,452.8,432.8,449.3,535.1,456.29999999999995,493.23333333333335,559.8000000000001,480.5333333333333,484.2,435.43333333333334,337.6333333333333,169.3,76.0,379.4,90.3,395.9843137254902,38825.574855824685,367.9111111111111,396.35,508.0333333333333
348.0,554.0,451.0,432.0,453.0,540.0,453.3333333333333,492.0,563.3333333333334,482.3333333333333,487.0,438.0,330.0,163.0,78.0,373.0,93.0,395.94117647058823,39493.93079584775,367.0,390.0,515.6666666666666
354.8,539.7,443.6,431.2,447.1,530.7,446.09999999999997,488.2,561.7666666666667,481.9,486.1333333333333,425.9,330.0,159.1,76.7,378.7,97.7,392.9,38565.81084198385,364.65,393.0,505.8333333333333
361.6,525.4,436.2,430.4,441.2,521.4,438.8666666666667,484.4,560.2,481.46666666666664,485.26666666666665,413.8,330.0,155.2,75.4,384.4,102.4,389.8588235294118,37637.690888119956,362.3,396.0,495.99999999999994
368.4,511.1,428.8,429.6,435.3,512.1,431.6333333333333,480.6,558.6333333333333,481.0333333333333,484.4,401.7,330.0,151.3,74.1,390.1,107.1,386.8176470588235,36709.57093425606,359.95,399.0,486.16666666666663
375.2,496.8,421.4,428.8,429.4,502.8,424.4,476.8,557.0666666666667,480.59999999999997,483.5333333333333,389.6,330.0,147.4,72.8,395.8,111.8,383.77647058823527,35781.450980392154,357.6,402.0,476.3333333333333
382.0,482.5,414.0,428.0,423.5,493.5,417.16666666666663,473.0,555.5,480.16666666666663,482.66666666666663,377.5,330.0,143.5,71.5,401.5,116.5,380.7352941176471,34853.331026528256,355.25,405.0,466.5
388.8,468.2,406.6,427.2,417.6,484.2,409.93333333333334,469.2,553.9333333333333,479.73333333333335,481.8,365.4,330.0,139.6,70.2,407.2,121.2,377.6941176470588,33925.21107266436,352.9,408.0,456.66666666666663
395.6,453.9,399.2,426.4,411.7,474.9,402.7,465.4,552.3666666666667,479.3,480.93333333333334,353.3,330.0,135.7,68.9,412.9,125.9,374.65294117647056,32997.09111880046,350.55,411.0,446.8333333333333
402.4,439.6,391.8,425.6,405.8,465.6,395.46666666666664,461.6,550.8,478.8666666666667,480.06666666666666,341.2,330.0,131.8,67.6,418.6,130.6,371.6117647058823,32068.971164936564,348.2,414.0,437.0
409.2,425.29999999999995,384.4,424.8,399.9,456.3,388.23333333333335,457.8,549.2333333333333,478.43333333333334,479.2,329.1,330.0,127.9,66.3,424.3,135.3,368.5705882352941,31140.851211072662,345.85,417.0,427.16666666666663
416.0,411.0,377.0,424.0,394.0,447.0,381.0,454.0,547.6666666666666,478.0,478.3333333333333,317.0,330.0,124.0,65.0,430.0,140.0,365.52941176470586,30212.731257208765,343.5,420.0,417.3333333333333
410.0,416.6,373.7,425.2,388.0,452.7,391.9,455.8,550.3,479.5333333333333,477.5,320.0,329.4666666666667,125.4,63.9,425.1,135.7,365.92941176470583,30866.84498269896,344.025,417.6,419.09999999999997
