S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
321,192,195,210,162,366,450,300,261,391,207,243,165,90,39,330,177,266.38461538461536,7874.236686390533,265.5,228.75,288.14285714285717,210.0,108.0
441,255,189,198,252,294,273,342,273,363,147,243,165,90,51,354,177,264.2307692307692,6339.40828402367,319.5,247.5,258.0,222.0,114.0
315,228,168,114,297,294,273,342,228,363,210,238,190,135,69,273,108,250.76923076923077,4742.792899408285,214.5,246.75,263.42857142857144,204.0,88.5
345,216,186,243,72,213,186,267,228,255,273,141,303,192,81,147,78,225.23076923076923,4578.177514792901,294.0,171.75,236.14285714285714,169.5,79.5
204,123,213,288,327,216,162,204,234,204,385,165,303,219,39,246,39,232.92307692307693,4987.917159763314,246.0,219.75,236.71428571428572,232.5,39.0
246,114,240,309,267,246,198,204,249,204,498,219,282,162,90,159,99,252.0,7136.307692307692,277.5,216.75,264.85714285714283,160.5,94.5
231,264,258,288,186,273,198,178,249,192,307,153,249,177,186,78,111,232.76923076923077,2057.1005917159764,259.5,245.25,218.0,127.5,148.5
162,156,210,141,276,150,117,330,310,135,117,153,249,84,135,162,60,192.76923076923077,5090.023668639054,151.5,198.0,201.57142857142858,123.0,97.5
183,102,144,222,291,123,117,330,486,135,121,267,249,144,93,282,60,213.07692307692307,11418.5325443787,202.5,165.0,243.57142857142858,213.0,76.5
102,105,213,231,186,207,285,303,486,136,126,318,99,219,72,333,102,215.15384615384616,11565.05325443787,166.5,177.75,250.42857142857142,276.0,87.0
345,105,276,123,186,303,255,246,295,156,117,228,99,129,78,264,39,210.30769230769232,6550.366863905326,234.0,217.5,199.42857142857142,196.5,58.5
390,231,231,135,135,267,135,246,267,156,108,144,105,75,81,153,36,196.15384615384616,6473.822485207102,262.5,216.0,165.85714285714286,114.0,58.5
240,243,198,84,75,180,201,181,267,127,90,129,36,132,90,135,48,157.76923076923077,4920.485207100593,162.0,174.0,147.28571428571428,133.5,69.0
183,174,84,132,135,168,219,141,193,138,72,129,36,198,126,84,27,138.76923076923077,2431.562130177515,157.5,140.25,132.57142857142858,141.0,76.5
216,237,105,186,321,111,219,141,153,138,114,106,127,141,84,57,18,167.23076923076923,3915.7159763313607,201.0,193.5,142.57142857142858,99.0,51.0
249,186,183,135,342,132,168,181,153,187,156,111,171,162,84,114,18,181.07692307692307,3208.0710059171593,192.0,210.75,161.0,138.0,51.0
225,129,144,81,192,105,108,207,180,150,127,111,171,165,138,105,18,148.46153846153845,1771.1715976331361,153.0,142.5,150.57142857142858,135.0,78.0
153,129,198,39,261,105,135,207,156,150,99,72,121,93,63,273,39,140.3846153846154,3173.4674556213017,96.0,173.25,134.28571428571428,183.0,51.0
129,57,207,48,234,174,126,216,156,172,147,168,117,72,105,141,90,150.07692307692307,2865.3017751479297,88.5,168.0,157.42857142857142,106.5,97.5
132,210,132,30,153,213,108,99,157,171,195,168,117,36,159,123,108,145.0,2353.3846153846157,81.0,177.0,145.0,79.5,133.5
216,126,141,210,195,147,108,99,204,171,138,181,171,60,174,135,276,162.07692307692307,1386.07100591716,213.0,152.25,153.14285714285714,97.5,225.0
195,48,198,219,126,228,130,135,204,166,81,225,72,114,150,84,234,155.92307692307693,3535.763313609468,207.0,150.0,144.71428571428572,99.0,192.0
165,18,237,90,69,186,126,150,210,228,106,159,72,171,93,153,123,139.69230769230768,4127.289940828403,127.5,127.5,150.14285714285714,162.0,108.0
138,45,189,69,213,81,72,150,135,228,132,81,67,138,72,105,114,123.07692307692308,3301.917159763314,103.5,132.0,123.57142857142857,121.5,93.0
87,102,168,93,204,156,36,145,135,139,240,99,63,69,57,93,81,128.23076923076923,2944.1775147928993,90.0,157.5,122.42857142857143,81.0,69.0
